ls -R ,normal
ls -R ,normal
ls -R ,normal
ls -R | grep ,normal
ls -R | grep ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
more ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
cat | less ,normal
more ,normal
setenv ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
ls ,normal
cd ,normal
ls ,normal
mailx ,normal
cd ,normal
ls ,normal
exit ,normal
ls ,normal
cd ,normal
ls ,normal
exit ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
emacs ,normal
who ,normal
vi ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
ls | more ,normal
more ,normal
more ,normal
ls ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ll ,normal
ls ,normal
cd ,normal
ll ,normal
diff ,normal
cd ,normal
cd ,normal
diff ,normal
vi ,normal
ls ,normal
ls -l ,normal
diff ,normal
vi ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
diff ,normal
ll ,normal
vi ,normal
cd ,normal
ls ,normal
cd ,normal
vi ,normal
ls ,normal
vi ,normal
ls ,normal
vi ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
ls -R | grep ,normal
ls -R ,normal
ls ,normal
ls -R ,normal
> ,normal
vi ,normal
ls ,normal
mv ,normal
cd ,normal
vi ,normal
vi ,normal
cd ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
vi ,normal
ls ,normal
vi ,normal
cd ,normal
ls ,normal
cd ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
more ,normal
cd ,normal
vi ,normal
procmail ,normal
fg ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
vi ,normal
lp ,normal
lwinfo ,normal
lp -d ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
cd ,normal
ls ,normal
vi ,normal
ls ,normal
vi ,normal
ls ,normal
cd ,normal
ls ,normal
grep ,normal
vi ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
ls -l ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
vi ,normal
ls ,normal
vi ,normal
ls ,normal
ftp ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
vi ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
vi ,normal
exit ,normal
vi ,normal
source ,normal
ls ,normal
findfile ,normal
findtext ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
findtext ,normal
ls ,normal
findtext ,normal
findtext ,normal
findtext ,normal
alias ,normal
findtext ,normal
findfile ,normal
findtext ,normal
exit ,normal
rlogin ,normal
cd ,normal
ls -l ,normal
> ,normal
ls -l ,normal
ls -l ,normal
> ,normal
ls -l ,normal
cd ,normal
tar -I ,normal
man ,normal
man ,normal
ls ,normal
mkdir ,normal
mkdir ,normal
cd ,normal
ls -l | wc ,normal
ls | more ,normal
cp ,normal
cp ,normal
cp ,normal
cp ,normal
cp ,normal
ls -l | wc ,normal
ls -l ,normal
ls -l ,normal
ls -l | more ,normal
cp ,normal
cp ,normal
cp ,normal
cp ,normal
cp ,normal
cp ,normal
cp ,normal
cp ,normal
cp ,normal
cp ,normal
cp ,normal
cp ,normal
cp ,normal
cp ,normal
cp ,normal
cp ,normal
mkdir ,normal
mv ,normal
cd ,normal
mv ,normal
mkdir ,normal
ls ,normal
cd ,normal
ls ,normal
ls ,normal
finger ,normal
cd ,normal
ls ,normal
ll ,normal
cd ,normal
ls ,normal
cd ,normal
cd ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
vi ,normal
ls ,normal
cd ,normal
ls ,normal
vi ,normal
date ,normal
ls ,normal
cd ,normal
ls ,normal
rm ,normal
uptime ,normal
uptime ,normal
ls ,normal
cp ,normal
vi ,normal
tail ,normal
ls ,normal
rm ,normal
exit ,normal
cd ,normal
ls ,normal
vi ,normal
exit ,normal
cd ,normal
vi ,normal
cd ,normal
rlogin ,normal
ping ,normal
r ,normal
rlogin ,normal
cd ,normal
cd ,normal
ll ,normal
exit ,normal
finger ,normal
exit ,normal
cd ,normal
ls ,normal
tar ,normal
cd ,normal
ls ,normal
ll ,normal
date ,normal
vi ,normal
rm ,normal
ls ,normal
cd ,normal
rm ,normal
ls ,normal
tar ,normal
ls ,normal
rm ,normal
tar ,normal
rm ,normal
tar ,normal
rm ,normal
tar ,normal
rm ,normal
tar ,normal
rm ,normal
tar ,normal
rm ,normal
ls ,normal
cd ,normal
ls ,normal
man ,normal
ls ,normal
uuencode ,normal
> ,normal
ll ,normal
ls ,normal
rm ,normal
man ,normal
man ,normal
uuencode ,normal
ls ,normal
vi ,normal
ls ,normal
cp ,normal
uuencode ,normal
uuencode ,normal
ls ,normal
uuencode ,normal
ls ,normal
uuencode ,normal
uuencode ,normal
> ,normal
uuencode ,normal
> ,normal
uuencode ,normal
> ,normal
uuencode ,normal
> ,normal
ls ,normal
uuencode ,normal
> ,normal
uuencode ,normal
> ,normal
uuencode ,normal
> ,normal
uuencode ,normal
> ,normal
uuencode ,normal
> ,normal
mailx ,normal
ls ,normal
mail -s ,normal
< ,normal
mailx -s ,normal
< ,normal
mailx -s ,normal
< ,normal
mailx -s ,normal
< ,normal
mailx -s ,normal
< ,normal
mailx -s ,normal
< ,normal
mailx -s ,normal
< ,normal
mailx ,normal
mailx -s ,normal
< ,normal
mailx -s ,normal
< ,normal
ls ,normal
ls ,normal
ls ,normal
df ,normal
rm ,normal
ls ,normal
ls ,normal
ls ,normal
rmdir ,normal
rmdir ,normal
ls ,normal
cd ,normal
cd ,normal
vi ,normal
ls ,normal
cd ,normal
cd ,normal
cd ,normal
ls ,normal
vi ,normal
back ,normal
cd ,normal
cd ,normal
cd ,normal
fg ,normal
ls ,normal
vi ,normal
cd ,normal
vi ,normal
source ,normal
ls ,normal
cd ,normal
ls ,normal
rm ,normal
cd ,normal
ls ,normal
vi ,normal
ls ,normal
ll ,normal
ls ,normal
cd ,normal
cd ,normal
date ,normal
uptime ,normal
at ,normal
at -l ,normal
exit ,normal
xhost ,normal
rlogin ,normal
exit ,normal
uptime ,normal
cd ,normal
ls ,normal
ps -ef | grep ,normal
cd ,normal
ls ,normal
cd ,normal
cp ,normal
vi ,normal
more ,normal
exit ,normal
cd ,normal
vi ,normal
smake ,normal
ls ,normal
smake ,normal
> ,normal
rm ,normal
smake ,normal
> ,normal
more ,normal
vi ,normal
rm ,normal
smake ,normal
> ,normal
ls ,normal
vi ,normal
ls ,normal
smake ,normal
> ,normal
vi ,normal
rm ,normal
smake ,normal
> ,normal
vi ,normal
rm ,normal
smake ,normal
> ,normal
rm ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
date ,normal
at ,normal
at -l ,normal
quit ,normal
exit ,normal
ls ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
vi ,normal
cd ,normal
more ,normal
vi ,normal
vi ,normal
vi ,normal
more ,normal
vi ,normal
more ,normal
more ,normal
more ,normal
more ,normal
more ,normal
more ,normal
more ,normal
exit ,normal
ls ,normal
cd ,normal
vi ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
vi ,normal
cd ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
cd ,normal
vi ,normal
ls ,normal
vi ,normal
cd ,normal
cd ,normal
vi ,normal
cd ,normal
more ,normal
exit ,normal
finger ,normal
exit ,normal
who ,normal
uptime ,normal
exit ,normal
rlogin ,normal
ping ,normal
whereis ,normal
rlogin ,normal
exit ,normal
r ,normal
exit ,normal
ls ,normal
cd ,normal
ls ,normal
vi ,normal
ls ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
vi ,normal
ls ,normal
ll ,normal
chmod ,normal
ll | more ,normal
ls ,normal
ls | more ,normal
chmod ,normal
ls | more ,normal
ls ,normal
vi ,normal
ls ,normal
cd ,normal
ls ,normal
smake ,normal
cd ,normal
cd ,normal
ls ,normal
date ,normal
at ,normal
at -l ,normal
exit ,normal
ls ,normal
rmdir -rf ,normal
rm -rf ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
vi ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
vi ,normal
ls ,normal
rm ,normal
cd ,normal
ls ,normal
rm ,normal
cd ,normal
rmdir ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
vi ,normal
exit ,normal
cd ,normal
cd ,normal
vi ,normal
exit ,normal
uptime ,normal
cd ,normal
ll ,normal
vi ,normal
ls ,normal
cd ,normal
ls ,normal
ls ,normal
ls ,normal
diff ,normal
ls ,normal
diff ,normal
diff ,normal
diff ,normal
diff ,normal
ll ,normal
diff ,normal
ls ,normal
diff ,normal
diff ,normal
diff ,normal
diff ,normal
cp ,normal
diff ,normal
cp ,normal
diff ,normal
cp ,normal
diff ,normal
mail ,normal
cd ,normal
ls ,normal
ll ,normal
uptime ,normal
ps -ef | more ,normal
cd ,normal
ls ,normal
uptime ,normal
exit ,normal
ps ,normal
uptime ,normal
exit ,normal
vi ,normal
limit ,normal
ps -ef | grep | more ,normal
kill -9 ,normal
ps -ef | grep | more ,normal
ps -ef | grep | more ,normal
kill -9 ,normal
ps -ef | grep | more ,normal
kill -9 ,normal
kill -9 ,normal
kill -9 ,normal
kill -9 ,normal
ps -ef | grep | more ,normal
kill -9 ,normal
kill -9 ,normal
kill -9 ,normal
ps -ef | grep | more ,normal
kill -9 ,normal
kill -9 ,normal
kill -9 ,normal
ps -ef | grep | more ,normal
date ,normal
date ,normal
cd ,normal
cd ,normal
cd ,normal
cd ,normal
cd ,normal
rlogin ,normal
exit ,normal
cd ,normal
ls ,normal
ll ,normal
tail ,normal
exit ,normal
uptime ,normal
ps -ef | grep ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
ll ,normal
back ,normal
ls ,normal
date ,normal
date ,normal
at ,normal
at -1 ,normal
date ,normal
at -l ,normal
j ,normal
date ,normal
uptime ,normal
ps -ef | grep ,normal
ps -ef | grep ,normal
uptime ,normal
exit ,normal
ls ,normal
cd ,normal
ls ,normal
uptime ,normal
ps -ef | grep ,normal
rlogin ,normal
cd ,normal
ll ,normal
vi ,normal
exit ,normal
uptime ,normal
finger ,normal
ps -ef | grep ,normal
exit ,normal
rlogin ,normal
ping ,normal
whereis ,normal
rlogin ,normal
rlogin ,normal
r ,normal
ping ,normal
whereis ,normal
finger ,normal
exit ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
cd ,normal
ls ,normal
rm -rf ,normal
exit ,normal
cd ,normal
ls ,normal
ll ,normal
cd ,normal
ll ,normal
cd ,normal
ll ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
cd ,normal
ls ,normal
ll ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
cp ,normal
cd ,normal
cd ,normal
date ,normal
cd ,normal
ls ,normal
vi ,normal
vi ,normal
exit ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ll ,normal
cp ,normal
cp ,normal
ls ,normal
cd.. ,normal
cd ,normal
cd ,normal
findfile ,normal
cd ,normal
cp ,normal
ls -l ,normal
cd ,normal
ls ,normal
ll ,normal
chmod ,normal
chmod ,normal
chmod ,normal
cd ,normal
ll ,normal
ll ,normal
cp ,normal
cd ,normal
cd ,normal
date ,normal
at ,normal
at -l ,normal
exit ,normal
cd ,normal
ls ,normal
ll ,normal
vi ,normal
ll ,normal
cd ,normal
cd ,normal
makeLinks | nawk ,normal
rm ,normal
` | nawk ,normal
` ,normal
makeLinks ,normal
ll ,normal
cd ,normal
ls ,normal
ll -R ,normal
ls ,normal
ll ,normal
ll ,normal
chmod ,normal
ls ,normal
chmod ,normal
cd ,normal
ls -l | more ,normal
chmod ,normal
ls -l | more ,normal
back ,normal
chmod ,normal
ls ,normal
chmod ,normal
chmod ,normal
chmod ,normal
chmod ,normal
chmod ,normal
chmod ,normal
cd ,normal
ll ,normal
cd ,normal
ls ,normal
ll ,normal
ll ,normal
ll ,normal
ll ,normal
ls ,normal
ll ,normal
ll ,normal
ls ,normal
ll ,normal
cd ,normal
ll ,normal
chmod ,normal
chmod ,normal
cd ,normal
ls ,normal
ll ,normal
cd ,normal
ls ,normal
ll ,normal
ll | more ,normal
ll | more ,normal
chmod ,normal
ll | more ,normal
ls ,normal
ll ,normal
cd ,normal
ls ,normal
ll | more ,normal
chmod ,normal
chmod ,normal
ll ,normal
ll | more ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
ll ,normal
cd ,normal
cd ,normal
ll ,normal
cd ,normal
ls ,normal
cd ,normal
ll ,normal
cd ,normal
ls ,normal
ll ,normal
more ,normal
ls ,normal
chmod ,normal
cd ,normal
ls ,normal
cd ,normal
ll ,normal
cd ,normal
cdlib ,normal
cd ,normal
cd ,normal
ls ,normal
ll ,normal
cd ,normal
ll ,normal
cd ,normal
cd ,normal
ll ,normal
cd ,normal
ll ,normal
cd ,normal
ls ,normal
ll ,normal
chmod ,normal
chmod ,normal
cd ,normal
ls ,normal
cd ,normal
ll ,normal
cd ,normal
ls ,normal
cd ,normal
ll ,normal
ll | more ,normal
chmod ,normal
ll | more ,normal
chmod ,normal
chmod ,normal
chmod ,normal
chmod ,normal
ll | more ,normal
cd ,normal
ls ,normal
ll ,normal
cd ,normal
ll ,normal
cd ,normal
ls ,normal
cd ,normal
cd ,normal
ls ,normal
cd ,normal
ll ,normal
cd ,normal
ll ,normal
ll ,normal
ls ,normal
cd ,normal
ll ,normal
cd ,normal
ll ,normal
cd ,normal
ll ,normal
cd ,normal
cd ,normal
ll ,normal
cd ,normal
date ,normal
at ,normal
at -l ,normal
ps -ef | grep ,normal
ls ,normal
cd ,normal
ls ,normal
vi ,normal
cp ,normal
vi ,normal
cd ,normal
uptime ,normal
ls ,normal
ll ,normal
uptime ,normal
finger ,normal
rlogin ,normal
df ,normal
uptime ,normal
at ,normal
uptime ,normal
ll ,normal
uptime ,normal
ll ,normal
ps -ef | grep ,normal
cd ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
vi -R ,normal
vi -R ,normal
vi -R ,normal
vi -R ,normal
ls ,normal
vi -R ,normal
vi -R ,normal
vi -R ,normal
vi -R ,normal
cd ,normal
cd ,normal
ls ,normal
vi -R ,normal
uptime ,normal
ls ,normal
cd ,normal
ps ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ll ,normal
df ,normal
cd ,normal
df ,normal
exit ,normal
uptime ,normal
cd ,normal
ls ,normal
ll ,normal
rlogin ,normal
rlogin -l ,normal
uptime ,normal
ps -ef | grep ,normal
exit ,normal
exit ,normal
uptime ,normal
finger ,normal
uptime ,normal
ls ,normal
ps -ef ,normal
ps -ef | grep ,normal
ps -ef | grep ,normal
rlogin ,normal
uptime ,normal
exit ,normal
uptime ,normal
ls ,normal
cd ,normal
ls ,normal
date ,normal
at ,normal
at -l ,normal
date ,normal
ps -ef | grep ,normal
ps-ef ,normal
ps -ef ,normal
finger ,normal
date ,normal
uptime ,normal
uptime ,normal
cd ,normal
tail ,normal
tail ,normal
tail ,normal
tail ,normal
tail ,normal
tail ,normal
uptime ,normal
tail ,normal
ll ,normal
exit ,normal
uptime ,normal
ps -ef ,normal
ps -ef | grep ,normal
rlogin ,normal
exit ,normal
ls ,normal
uptime ,normal
cd ,normal
ll ,normal
exit ,normal
uptime ,normal
exit ,normal
cd ,normal
ll ,normal
cd ,normal
cd ,normal
cd ,normal
vi ,normal
ll ,normal
ll ,normal
ll | more ,normal
cd ,normal
cd ,normal
ll ,normal
exit ,normal
cd ,normal
ls ,normal
ll ,normal
ls ,normal
ll ,normal
date ,normal
ll ,normal
exit ,normal
cd ,normal
ll ,normal
vi ,normal
exit ,normal
rlogin ,normal
rlogin ,normal
cd ,normal
vi ,normal
ls ,normal
cd ,normal
ls ,normal
vi ,normal
smake ,normal
cd ,normal
ls ,normal
cd ,normal
cd ,normal
ls ,normal
vi ,normal
ls ,normal
makeDSOs ,normal
cd ,normal
ls ,normal
cd ,normal
smake ,normal
cd ,normal
ls ,normal
vi ,normal
smake ,normal
smake ,normal
ll ,normal
ll ,normal
cp ,normal
smake ,normal
vi ,normal
vi ,normal
smake ,normal
Inducer ,normal
Inducer ,normal
setenv ,normal
Inducer ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
mv ,normal
myInducer ,normal
rm ,normal
myInducer ,normal
rm ,normal
rm ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
ll ,normal
rm ,normal
df ,normal
set ,normal
Inducer ,normal
setenv ,normal
setenv ,normal
Inducer ,normal
setenv ,normal
Inducer ,normal
setenv ,normal
Inducer ,normal
ls ,normal
ll ,normal
$DISPLAY_STRUCT ,normal
setenv ,normal
cd ,normal
Inducer ,normal
cd ,normal
Inducer ,normal
cd ,normal
vi ,normal
$PATH ,normal
Inducer ,normal
cd ,normal
Inducer ,normal
$DISPGRAPH ,normal
ll ,normal
dot ,normal
dot ,normal
dot -h ,normal
dot ,normal
-? ,normal
dot ,normal
exit ,normal
cd ,normal
cd ,normal
ls ,normal
ll ,normal
cd ,normal
cd ,normal
ls ,normal
vi ,normal
cd ,normal
ll ,normal
ll ,normal
cd ,normal
ls ,normal
more ,normal
ls ,normal
cd ,normal
ll ,normal
cd ,normal
vi ,normal
vi ,normal
cd ,normal
ls ,normal
vi ,normal
ls ,normal
cd ,normal
ls ,normal
vi ,normal
$DIRNAME ,normal
smake ,normal
smake ,normal
vi ,normal
vi ,normal
man ,normal
make -f ,normal
cd ,normal
vi ,normal
cd ,normal
ls ,normal
cd ,normal
ll ,normal
cd ,normal
cd ,normal
cd ,normal
cd ,normal
l ,normal
ls ,normal
more ,normal
cd ,normal
ls ,normal
vi ,normal
uptime ,normal
cd ,normal
ls ,normal
ll ,normal
ll ,normal
ls | more ,normal
smake ,normal
smake ,normal
smake ,normal
smake ,normal
smake ,normal
ll ,normal
rm ,normal
smake ,normal
cp ,normal
ls | more ,normal
ls ,normal
ll | more ,normal
ll | more ,normal
ll ,normal
diff ,normal
ls ,normal
ls | more ,normal
diff ,normal
uptie ,normal
uptime ,normal
ps -ef | grep ,normal
uptime ,normal
ps -ef | grep ,normal
ps -ef | grep ,normal
cd ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
vi ,normal
ls ,normal
cd ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
vi ,normal
cd ,normal
ls ,normal
ll ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
cd ,normal
ls ,normal
vi ,normal
smake ,normal
vi ,normal
smake ,normal
vi ,normal
smake ,normal
smake ,normal
cd ,normal
ls ,normal
rm ,normal
smake ,normal
smake ,normal
rm ,normal
smake ,normal
date ,normal
r ,normal
exit ,normal
cd ,normal
ls ,normal
ping ,normal
whereis ,normal
finger ,normal
exit ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
cd ,normal
vi ,normal
Inducer ,normal
rm ,normal
cd ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
Inducer -o ,normal
Inducer -o ,normal
ls ,normal
vi ,normal
Inducer -o ,normal
ls ,normal
more ,normal
Inducer -o ,normal
ls ,normal
Inducer -o ,normal
cvd -o ,normal
cat ,normal
ls ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
cd ,normal
cd ,normal
ls ,normal
cd ,normal
cd ,normal
ls ,normal
more ,normal
more ,normal
more ,normal
more ,normal
Inducer ,normal
ls ,normal
cd ,normal
mkdir ,normal
cd ,normal
Options ,normal
vi ,normal
Inducer -o ,normal
rm ,normal
Inducer ,normal
rm ,normal
ls ,normal
vi ,normal
mv ,normal
cp ,normal
vi ,normal
Inducer -o ,normal
cvd ,normal
cd ,normal
cd ,normal
vi ,normal
cvd ,normal
ls ,normal
cd ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
vi ,normal
smake ,normal
cd ,normal
cd ,normal
cd ,normal
cvd -o ,normal
cvd ,normal
ls ,normal
smake ,normal
vi ,normal
ll ,normal
ll ,normal
ll | more ,normal
mv ,normal
smake ,normal
ll ,normal
Inducer ,normal
cvd ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
vi ,normal
cd ,normal
ls ,normal
cd ,normal
ls ,normal
ll ,normal
vi ,normal
ll ,normal
cd ,normal
finger ,normal
cd ,normal
ls ,normal
ll ,normal
ls ,normal
cd ,normal
ls -R | grep ,normal
findfile ,normal
rm ,normal
rm ,normal
<GENSYM:10>/core ,normal
<GENSYM:11>/core ,normal
<GENSYM:10>/core ,normal
findfile ,normal
cd ,normal
rm ,normal
ls ,normal
cd ,normal
ll ,normal
cd ,normal
findfile ,normal
df ,normal
cd ,normal
ls ,normal
diff ,normal
cp ,normal
cd ,normal
ls ,normal
ll ,normal
more ,normal
exit ,normal
cd ,normal
ls ,normal
vi ,normal
vi ,normal
exit -signal ,normal
Inducer -o ,normal
setenv ,normal
setenv ,normal
setenv ,normal
setenv -signal -signal ,normal
setenv -signal ,normal
cd ,normal
cat ,normal
Inducer -o ,normal
ls ,normal
